eps,account,year,value
MALLAMAS EPSI.xlsx,Otras cuentas por pagar corrientes,2024,2096.47
MALLAMAS EPSI.xlsx,Otras cuentas por pagar corrientes,2023,3010.98
MALLAMAS EPSI.xlsx,Otras cuentas por pagar corrientes,2022,2658.72
MALLAMAS EPSI.xlsx,Otras cuentas por pagar corrientes,2021,1490.14
MALLAMAS EPSI.xlsx,Otras cuentas por pagar corrientes,2020,2263.07
MALLAMAS EPSI.xlsx,Otras cuentas por pagar corrientes,2019,1635.9
MUTUAL SER.xlsx,Total Ingreso Operativo,2024,4437840.33
MUTUAL SER.xlsx,Total Ingreso Operativo,2023,3752545.94
MUTUAL SER.xlsx,Total Ingreso Operativo,2022,3182769.91
MUTUAL SER.xlsx,Total Ingreso Operativo,2021,2725957.74
MUTUAL SER.xlsx,Total Ingreso Operativo,2020,2132903.97
MUTUAL SER.xlsx,Total Ingreso Operativo,2019,1686234.56
MUTUAL SER.xlsx,Ingresos netos por ventas,2024,4437840.33
MUTUAL SER.xlsx,Ingresos netos por ventas,2023,3752545.94
MUTUAL SER.xlsx,Ingresos netos por ventas,2022,3182769.91
MUTUAL SER.xlsx,Ingresos netos por ventas,2021,2725957.74
MUTUAL SER.xlsx,Ingresos netos por ventas,2020,2132903.97
MUTUAL SER.xlsx,Ingresos netos por ventas,2019,1686234.56
MUTUAL SER.xlsx,Gastos administrativos,2024,-47555.55
MUTUAL SER.xlsx,Gastos administrativos,2023,-44453.56
MUTUAL SER.xlsx,Gastos administrativos,2022,-52109.66
MUTUAL SER.xlsx,Gastos administrativos,2021,-46248.75
MUTUAL SER.xlsx,Gastos administrativos,2020,-32455.32
MUTUAL SER.xlsx,Gastos administrativos,2019,-29592.93
MUTUAL SER.xlsx,Gastos por beneficios de los empleado,2024,-64469.6
MUTUAL SER.xlsx,Gastos por beneficios de los empleado,2023,-61409.09
MUTUAL SER.xlsx,Gastos por beneficios de los empleado,2022,-55627.29
MUTUAL SER.xlsx,Gastos por beneficios de los empleado,2021,-48319.8
MUTUAL SER.xlsx,Gastos por beneficios de los empleado,2020,-40871.14
MUTUAL SER.xlsx,Gastos por beneficios de los empleado,2019,-34903.03
MUTUAL SER.xlsx,Costos de transporte,2024,-1344.03
MUTUAL SER.xlsx,Costos de transporte,2023,-1147.09
MUTUAL SER.xlsx,Costos de transporte,2022,-1168.36
MUTUAL SER.xlsx,Costos de transporte,2021,-296.01
MUTUAL SER.xlsx,Costos de transporte,2020,-928.23
MUTUAL SER.xlsx,Costos de transporte,2019,-1373.35
MUTUAL SER.xlsx,Impuesto y contribuciones,2024,-11540.05
MUTUAL SER.xlsx,Impuesto y contribuciones,2023,-11542.22
MUTUAL SER.xlsx,Impuesto y contribuciones,2022,-9329.62
MUTUAL SER.xlsx,Impuesto y contribuciones,2021,-10426.84
MUTUAL SER.xlsx,Impuesto y contribuciones,2020,-7220.13
MUTUAL SER.xlsx,Impuesto y contribuciones,2019,-4522.88
MUTUAL SER.xlsx,Otros costos por naturaleza,2024,-4427908.08
MUTUAL SER.xlsx,Otros costos por naturaleza,2023,-3768910.48
MUTUAL SER.xlsx,Otros costos por naturaleza,2022,-3141288.9
MUTUAL SER.xlsx,Otros costos por naturaleza,2021,-2677843.84
MUTUAL SER.xlsx,Otros costos por naturaleza,2020,-2008868.38
MUTUAL SER.xlsx,Otros costos por naturaleza,2019,-1574970.67
MUTUAL SER.xlsx,"Gastos de depreciación, amortización y deterioro",2024,-42452.33
MUTUAL SER.xlsx,"Gastos de depreciación, amortización y deterioro",2023,-75145.2
MUTUAL SER.xlsx,"Gastos de depreciación, amortización y deterioro",2022,-69903.05
MUTUAL SER.xlsx,"Gastos de depreciación, amortización y deterioro",2021,-43579.1
MUTUAL SER.xlsx,"Gastos de depreciación, amortización y deterioro",2020,-45124.83
MUTUAL SER.xlsx,"Gastos de depreciación, amortización y deterioro",2019,-39719.16
MUTUAL SER.xlsx,Ganancia operativa (EBIT),2024,-157429.3
MUTUAL SER.xlsx,Ganancia operativa (EBIT),2023,-210061.7
MUTUAL SER.xlsx,Ganancia operativa (EBIT),2022,-146656.98
MUTUAL SER.xlsx,Ganancia operativa (EBIT),2021,-104517.2
MUTUAL SER.xlsx,Ganancia operativa (EBIT),2020,-6192.17
MUTUAL SER.xlsx,Ganancia operativa (EBIT),2019,1152.55
MUTUAL SER.xlsx,EBITDA,2024,-114976.97
MUTUAL SER.xlsx,EBITDA,2023,-134916.51
MUTUAL SER.xlsx,EBITDA,2022,-76753.93
MUTUAL SER.xlsx,EBITDA,2021,-60938.09
MUTUAL SER.xlsx,EBITDA,2020,38932.66
MUTUAL SER.xlsx,EBITDA,2019,40871.71
MUTUAL SER.xlsx,Resultado financiero,2024,-8988.17
MUTUAL SER.xlsx,Resultado financiero,2023,-5647.88
MUTUAL SER.xlsx,Resultado financiero,2022,-20748.28
MUTUAL SER.xlsx,Resultado financiero,2021,-17280.27
MUTUAL SER.xlsx,Resultado financiero,2020,-10759.33
MUTUAL SER.xlsx,Resultado financiero,2019,-4518.97
MUTUAL SER.xlsx,Gastos financieros,2024,-8988.17
MUTUAL SER.xlsx,Gastos financieros,2023,-5647.88
MUTUAL SER.xlsx,Gastos financieros,2022,-20748.28
MUTUAL SER.xlsx,Gastos financieros,2021,-17280.27
MUTUAL SER.xlsx,Gastos financieros,2020,-10759.33
MUTUAL SER.xlsx,Gastos financieros,2019,-4518.97
MUTUAL SER.xlsx,Gastos por intereses,2024,-4328.17
MUTUAL SER.xlsx,Gastos por intereses,2023,-5647.88
MUTUAL SER.xlsx,Gastos por intereses,2022,-4209.2
MUTUAL SER.xlsx,Gastos por intereses,2021,-3110.93
MUTUAL SER.xlsx,Gastos por intereses,2020,-10759.33
MUTUAL SER.xlsx,Gastos por intereses,2019,-4518.97
MUTUAL SER.xlsx,Otros gastos financieros,2024,-4660.0
MUTUAL SER.xlsx,Otros gastos financieros,2023,0.0
MUTUAL SER.xlsx,Otros gastos financieros,2022,-16539.08
MUTUAL SER.xlsx,Otros gastos financieros,2021,0.0
MUTUAL SER.xlsx,Otros gastos financieros,2020,0.0
MUTUAL SER.xlsx,Otros gastos financieros,2019,0.0
MUTUAL SER.xlsx,Otros resultados no operativos netos,2024,46670.43
MUTUAL SER.xlsx,Otros resultados no operativos netos,2023,118123.06
MUTUAL SER.xlsx,Otros resultados no operativos netos,2022,169913.75
MUTUAL SER.xlsx,Otros resultados no operativos netos,2021,139486.34
MUTUAL SER.xlsx,Otros resultados no operativos netos,2020,50135.05
MUTUAL SER.xlsx,Otros resultados no operativos netos,2019,32880.18
MUTUAL SER.xlsx,Otros ingresos,2024,55224.84
MUTUAL SER.xlsx,Otros ingresos,2023,130424.16
MUTUAL SER.xlsx,Otros ingresos,2022,182501.59
MUTUAL SER.xlsx,Otros ingresos,2021,149360.21
MUTUAL SER.xlsx,Otros ingresos,2020,66695.51
MUTUAL SER.xlsx,Otros ingresos,2019,44757.69
MUTUAL SER.xlsx,Otros gastos,2024,-8554.41
MUTUAL SER.xlsx,Otros gastos,2023,-12301.1
MUTUAL SER.xlsx,Otros gastos,2022,-12587.84
MUTUAL SER.xlsx,Otros gastos,2021,-9873.87
MUTUAL SER.xlsx,Otros gastos,2020,-16560.46
MUTUAL SER.xlsx,Otros gastos,2019,-11877.51
MUTUAL SER.xlsx,Ganancias antes de impuestos,2024,-119747.05
MUTUAL SER.xlsx,Ganancias antes de impuestos,2023,-97586.52
MUTUAL SER.xlsx,Ganancias antes de impuestos,2022,2508.5
MUTUAL SER.xlsx,Ganancias antes de impuestos,2021,17688.87
MUTUAL SER.xlsx,Ganancias antes de impuestos,2020,33183.56
MUTUAL SER.xlsx,Ganancias antes de impuestos,2019,29513.75
MUTUAL SER.xlsx,Impuesto a la renta,2024,-1129.79
MUTUAL SER.xlsx,Impuesto a la renta,2023,-1899.47
MUTUAL SER.xlsx,Impuesto a la renta,2022,-747.32
MUTUAL SER.xlsx,Impuesto a la renta,2021,-444.4
MUTUAL SER.xlsx,Impuesto a la renta,2020,-170.74
MUTUAL SER.xlsx,Impuesto a la renta,2019,0.0
MUTUAL SER.xlsx,Ganancias después de impuestos,2024,-120876.83
MUTUAL SER.xlsx,Ganancias después de impuestos,2023,-99485.99
MUTUAL SER.xlsx,Ganancias después de impuestos,2022,1761.17
MUTUAL SER.xlsx,Ganancias después de impuestos,2021,17244.47
MUTUAL SER.xlsx,Ganancias después de impuestos,2020,33012.82
MUTUAL SER.xlsx,Ganancias después de impuestos,2019,29513.75
MUTUAL SER.xlsx,Ganancia (Pérdida) Neta,2024,-120876.83
MUTUAL SER.xlsx,Ganancia (Pérdida) Neta,2023,-99485.99
MUTUAL SER.xlsx,Ganancia (Pérdida) Neta,2022,1761.17
MUTUAL SER.xlsx,Ganancia (Pérdida) Neta,2021,17244.47
MUTUAL SER.xlsx,Ganancia (Pérdida) Neta,2020,33012.82
MUTUAL SER.xlsx,Ganancia (Pérdida) Neta,2019,29513.75
MUTUAL SER.xlsx,Activos Totales,2024,574008.93
MUTUAL SER.xlsx,Activos Totales,2023,577898.11
MUTUAL SER.xlsx,Activos Totales,2022,661077.25
MUTUAL SER.xlsx,Activos Totales,2021,630135.23
MUTUAL SER.xlsx,Activos Totales,2020,614751.97
MUTUAL SER.xlsx,Activos Totales,2019,422338.4
MUTUAL SER.xlsx,Activos no corrientes,2024,44872.65
MUTUAL SER.xlsx,Activos no corrientes,2023,49327.8
MUTUAL SER.xlsx,Activos no corrientes,2022,51818.47
MUTUAL SER.xlsx,Activos no corrientes,2021,63505.53
MUTUAL SER.xlsx,Activos no corrientes,2020,60110.14
MUTUAL SER.xlsx,Activos no corrientes,2019,65494.3
MUTUAL SER.xlsx,"Propiedad, planta y equipo",2024,31571.22
MUTUAL SER.xlsx,"Propiedad, planta y equipo",2023,32510.8
MUTUAL SER.xlsx,"Propiedad, planta y equipo",2022,33183.49
MUTUAL SER.xlsx,"Propiedad, planta y equipo",2021,49760.92
MUTUAL SER.xlsx,"Propiedad, planta y equipo",2020,47341.88
MUTUAL SER.xlsx,"Propiedad, planta y equipo",2019,61349.78
MUTUAL SER.xlsx,Activos intangibles y valor llave,2024,8159.59
MUTUAL SER.xlsx,Activos intangibles y valor llave,2023,11126.67
MUTUAL SER.xlsx,Activos intangibles y valor llave,2022,11012.38
MUTUAL SER.xlsx,Activos intangibles y valor llave,2021,13744.61
MUTUAL SER.xlsx,Activos intangibles y valor llave,2020,12768.26
MUTUAL SER.xlsx,Activos intangibles y valor llave,2019,4144.52
MUTUAL SER.xlsx,Otros activos no corrientes,2024,5141.84
MUTUAL SER.xlsx,Otros activos no corrientes,2023,5690.33
MUTUAL SER.xlsx,Otros activos no corrientes,2022,7622.59
MUTUAL SER.xlsx,Otros activos no corrientes,2021,0.0
MUTUAL SER.xlsx,Otros activos no corrientes,2020,0.0
MUTUAL SER.xlsx,Otros activos no corrientes,2019,0.0
MUTUAL SER.xlsx,Activos Corrientes,2024,529136.28
MUTUAL SER.xlsx,Activos Corrientes,2023,528570.31
MUTUAL SER.xlsx,Activos Corrientes,2022,609258.78
MUTUAL SER.xlsx,Activos Corrientes,2021,557083.14
MUTUAL SER.xlsx,Activos Corrientes,2020,542791.18
MUTUAL SER.xlsx,Activos Corrientes,2019,356844.1
MUTUAL SER.xlsx,Comerciales y otras cuentas a cobrar,2024,192326.13
MUTUAL SER.xlsx,Comerciales y otras cuentas a cobrar,2023,107280.77
MUTUAL SER.xlsx,Comerciales y otras cuentas a cobrar,2022,139881.94
MUTUAL SER.xlsx,Comerciales y otras cuentas a cobrar,2021,125124.2
MUTUAL SER.xlsx,Comerciales y otras cuentas a cobrar,2020,101228.85
MUTUAL SER.xlsx,Comerciales y otras cuentas a cobrar,2019,93652.74
MUTUAL SER.xlsx,Cuentas comerciales por cobrar,2024,197478.03
MUTUAL SER.xlsx,Cuentas comerciales por cobrar,2023,98131.43
MUTUAL SER.xlsx,Cuentas comerciales por cobrar,2022,99800.86
MUTUAL SER.xlsx,Cuentas comerciales por cobrar,2021,123487.22
MUTUAL SER.xlsx,Cuentas comerciales por cobrar,2020,140505.54
MUTUAL SER.xlsx,Cuentas comerciales por cobrar,2019,112008.26
MUTUAL SER.xlsx,Otros créditos corrientes,2024,34732.59
MUTUAL SER.xlsx,Otros créditos corrientes,2023,104997.15
MUTUAL SER.xlsx,Otros créditos corrientes,2022,88543.98
MUTUAL SER.xlsx,Otros créditos corrientes,2021,54199.91
MUTUAL SER.xlsx,Otros créditos corrientes,2020,28341.39
MUTUAL SER.xlsx,Otros créditos corrientes,2019,41711.62
MUTUAL SER.xlsx,Créditos dudosos,2024,-40798.52
MUTUAL SER.xlsx,Créditos dudosos,2023,-97354.68
MUTUAL SER.xlsx,Créditos dudosos,2022,-49509.45
MUTUAL SER.xlsx,Créditos dudosos,2021,-52981.54
MUTUAL SER.xlsx,Créditos dudosos,2020,-67910.48
MUTUAL SER.xlsx,Créditos dudosos,2019,-60196.88
MUTUAL SER.xlsx,Créditos de impuestos,2024,914.03
MUTUAL SER.xlsx,Créditos de impuestos,2023,1506.87
MUTUAL SER.xlsx,Créditos de impuestos,2022,1046.54
MUTUAL SER.xlsx,Créditos de impuestos,2021,418.61
MUTUAL SER.xlsx,Créditos de impuestos,2020,292.4
MUTUAL SER.xlsx,Créditos de impuestos,2019,129.74
MUTUAL SER.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2024,98307.47
MUTUAL SER.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2023,143130.28
MUTUAL SER.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2022,187834.02
MUTUAL SER.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2021,102126.51
MUTUAL SER.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2020,137003.34
MUTUAL SER.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2019,112233.9
MUTUAL SER.xlsx,Activos financieros de corto plazo,2024,149679.76
MUTUAL SER.xlsx,Activos financieros de corto plazo,2023,135899.34
MUTUAL SER.xlsx,Activos financieros de corto plazo,2022,111480.23
MUTUAL SER.xlsx,Activos financieros de corto plazo,2021,122080.05
MUTUAL SER.xlsx,Activos financieros de corto plazo,2020,118445.17
MUTUAL SER.xlsx,Activos financieros de corto plazo,2019,81128.74
MUTUAL SER.xlsx,Efectivo o Equivalentes,2024,88822.92
MUTUAL SER.xlsx,Efectivo o Equivalentes,2023,142259.91
MUTUAL SER.xlsx,Efectivo o Equivalentes,2022,170062.58
MUTUAL SER.xlsx,Efectivo o Equivalentes,2021,207752.38
MUTUAL SER.xlsx,Efectivo o Equivalentes,2020,186113.82
MUTUAL SER.xlsx,Efectivo o Equivalentes,2019,69828.72
MUTUAL SER.xlsx,Total de patrimonio y pasivos,2024,574008.93
MUTUAL SER.xlsx,Total de patrimonio y pasivos,2023,577898.11
MUTUAL SER.xlsx,Total de patrimonio y pasivos,2022,661077.25
MUTUAL SER.xlsx,Total de patrimonio y pasivos,2021,630135.23
MUTUAL SER.xlsx,Total de patrimonio y pasivos,2020,614751.97
MUTUAL SER.xlsx,Total de patrimonio y pasivos,2019,422338.4
MUTUAL SER.xlsx,Total de patrimonio,2024,-9070.64
MUTUAL SER.xlsx,Total de patrimonio,2023,110736.93
MUTUAL SER.xlsx,Total de patrimonio,2022,210078.58
MUTUAL SER.xlsx,Total de patrimonio,2021,208185.72
MUTUAL SER.xlsx,Total de patrimonio,2020,189621.56
MUTUAL SER.xlsx,Total de patrimonio,2019,156484.08
MUTUAL SER.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2024,-9070.64
MUTUAL SER.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2023,110736.93
MUTUAL SER.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2022,210078.58
MUTUAL SER.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2021,208185.72
MUTUAL SER.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2020,189621.56
MUTUAL SER.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2019,156484.08
MUTUAL SER.xlsx,Capital Suscrito,2024,23641.4
MUTUAL SER.xlsx,Capital Suscrito,2023,23446.33
MUTUAL SER.xlsx,Capital Suscrito,2022,17240.23
MUTUAL SER.xlsx,Capital Suscrito,2021,17063.93
MUTUAL SER.xlsx,Capital Suscrito,2020,16834.22
MUTUAL SER.xlsx,Capital Suscrito,2019,16617.7
MUTUAL SER.xlsx,Otras reservas,2024,171205.17
MUTUAL SER.xlsx,Otras reservas,2023,171205.17
MUTUAL SER.xlsx,Otras reservas,2022,167933.78
MUTUAL SER.xlsx,Otras reservas,2021,150733.93
MUTUAL SER.xlsx,Otras reservas,2020,117818.22
MUTUAL SER.xlsx,Otras reservas,2019,88396.33
MUTUAL SER.xlsx,Resultados acumulados,2024,-99485.99
MUTUAL SER.xlsx,Resultados acumulados,2023,0.0
MUTUAL SER.xlsx,Resultados acumulados,2022,7571.98
MUTUAL SER.xlsx,Resultados acumulados,2021,0.0
MUTUAL SER.xlsx,Resultados acumulados,2020,0.0
MUTUAL SER.xlsx,Resultados acumulados,2019,0.0
MUTUAL SER.xlsx,Ganancia o Pérdida del Periodo,2024,-120876.83
MUTUAL SER.xlsx,Ganancia o Pérdida del Periodo,2023,-99485.99
MUTUAL SER.xlsx,Ganancia o Pérdida del Periodo,2022,1761.17
MUTUAL SER.xlsx,Ganancia o Pérdida del Periodo,2021,17244.47
MUTUAL SER.xlsx,Ganancia o Pérdida del Periodo,2020,33012.82
MUTUAL SER.xlsx,Ganancia o Pérdida del Periodo,2019,29513.75
MUTUAL SER.xlsx,Cambios debido a la consolidación,2024,16445.61
MUTUAL SER.xlsx,Cambios debido a la consolidación,2023,15571.42
MUTUAL SER.xlsx,Cambios debido a la consolidación,2022,15571.42
MUTUAL SER.xlsx,Cambios debido a la consolidación,2021,23143.4
MUTUAL SER.xlsx,Cambios debido a la consolidación,2020,21956.3
MUTUAL SER.xlsx,Cambios debido a la consolidación,2019,21956.3
MUTUAL SER.xlsx,Pasivos Totales,2024,583079.57
MUTUAL SER.xlsx,Pasivos Totales,2023,467161.17
MUTUAL SER.xlsx,Pasivos Totales,2022,450998.66
MUTUAL SER.xlsx,Pasivos Totales,2021,421949.5
MUTUAL SER.xlsx,Pasivos Totales,2020,425130.42
MUTUAL SER.xlsx,Pasivos Totales,2019,265854.32
MUTUAL SER.xlsx,Pasivos no corrientes,2024,308858.08
MUTUAL SER.xlsx,Pasivos no corrientes,2023,258333.34
MUTUAL SER.xlsx,Pasivos no corrientes,2022,261344.0
MUTUAL SER.xlsx,Pasivos no corrientes,2021,257741.62
MUTUAL SER.xlsx,Pasivos no corrientes,2020,253991.89
MUTUAL SER.xlsx,Pasivos no corrientes,2019,142652.49
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2024,308858.08
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2023,258333.34
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2022,261344.0
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2021,257741.62
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2020,253991.89
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2019,142652.49
MUTUAL SER.xlsx,Pasivos Corrientes,2024,274221.49
MUTUAL SER.xlsx,Pasivos Corrientes,2023,208827.83
MUTUAL SER.xlsx,Pasivos Corrientes,2022,189654.66
MUTUAL SER.xlsx,Pasivos Corrientes,2021,164207.89
MUTUAL SER.xlsx,Pasivos Corrientes,2020,171138.53
MUTUAL SER.xlsx,Pasivos Corrientes,2019,123201.83
MUTUAL SER.xlsx,Créditos y préstamos corrientes,2024,12209.77
MUTUAL SER.xlsx,Créditos y préstamos corrientes,2023,20737.09
MUTUAL SER.xlsx,Créditos y préstamos corrientes,2022,29720.54
MUTUAL SER.xlsx,Créditos y préstamos corrientes,2021,28302.36
MUTUAL SER.xlsx,Créditos y préstamos corrientes,2020,36200.0
MUTUAL SER.xlsx,Créditos y préstamos corrientes,2019,0.0
MUTUAL SER.xlsx,Comerciales y otras cuentas a pagar,2024,245354.59
MUTUAL SER.xlsx,Comerciales y otras cuentas a pagar,2023,165101.34
MUTUAL SER.xlsx,Comerciales y otras cuentas a pagar,2022,152362.39
MUTUAL SER.xlsx,Comerciales y otras cuentas a pagar,2021,109132.97
MUTUAL SER.xlsx,Comerciales y otras cuentas a pagar,2020,120957.34
MUTUAL SER.xlsx,Comerciales y otras cuentas a pagar,2019,113559.61
MUTUAL SER.xlsx,Cuentas Comerciales por pagar,2024,243499.23
MUTUAL SER.xlsx,Cuentas Comerciales por pagar,2023,159925.85
MUTUAL SER.xlsx,Cuentas Comerciales por pagar,2022,145336.11
MUTUAL SER.xlsx,Cuentas Comerciales por pagar,2021,89392.52
MUTUAL SER.xlsx,Cuentas Comerciales por pagar,2020,97088.41
MUTUAL SER.xlsx,Cuentas Comerciales por pagar,2019,84639.13
MUTUAL SER.xlsx,Otras cuentas por pagar corrientes,2024,1855.37
MUTUAL SER.xlsx,Otras cuentas por pagar corrientes,2023,5175.49
MUTUAL SER.xlsx,Otras cuentas por pagar corrientes,2022,7026.28
MUTUAL SER.xlsx,Otras cuentas por pagar corrientes,2021,8825.8
MUTUAL SER.xlsx,Otras cuentas por pagar corrientes,2020,10986.78
MUTUAL SER.xlsx,Otras cuentas por pagar corrientes,2019,28920.48
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2024,6765.0
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2023,13179.98
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2022,5086.66
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2021,4793.56
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2020,6835.01
MUTUAL SER.xlsx,Provisiones para otros pasivos y gastos,2019,3495.14
MUTUAL SER.xlsx,Otros pasivos corrientes,2024,1037.1
MUTUAL SER.xlsx,Otros pasivos corrientes,2023,755.91
MUTUAL SER.xlsx,Otros pasivos corrientes,2022,878.37
MUTUAL SER.xlsx,Otros pasivos corrientes,2021,7845.24
MUTUAL SER.xlsx,Otros pasivos corrientes,2020,2687.09
MUTUAL SER.xlsx,Otros pasivos corrientes,2019,2665.86
MUTUAL SER.xlsx,Pasivos corrientes por impuesto a la renta,2024,8855.02
MUTUAL SER.xlsx,Pasivos corrientes por impuesto a la renta,2023,9053.51
MUTUAL SER.xlsx,Pasivos corrientes por impuesto a la renta,2022,1606.7
MUTUAL SER.xlsx,Pasivos corrientes por impuesto a la renta,2021,14133.76
MUTUAL SER.xlsx,Pasivos corrientes por impuesto a la renta,2020,4459.09
MUTUAL SER.xlsx,Pasivos corrientes por impuesto a la renta,2019,3481.2
NUEVA EPS.xlsx,Total Ingreso Operativo,2024,21763418.38
NUEVA EPS.xlsx,Total Ingreso Operativo,2023,20220480.03
NUEVA EPS.xlsx,Total Ingreso Operativo,2022,14729465.58
NUEVA EPS.xlsx,Total Ingreso Operativo,2021,12294375.24
NUEVA EPS.xlsx,Total Ingreso Operativo,2020,9942273.04
NUEVA EPS.xlsx,Total Ingreso Operativo,2019,7923252.42
NUEVA EPS.xlsx,Ingresos netos por ventas,2024,21763418.38
NUEVA EPS.xlsx,Ingresos netos por ventas,2023,20220480.03
NUEVA EPS.xlsx,Ingresos netos por ventas,2022,14729465.58
NUEVA EPS.xlsx,Ingresos netos por ventas,2021,12294375.24
NUEVA EPS.xlsx,Ingresos netos por ventas,2020,9942273.04
NUEVA EPS.xlsx,Ingresos netos por ventas,2019,7923252.42
NUEVA EPS.xlsx,Gastos de venta y distribución,2024,0.0
NUEVA EPS.xlsx,Gastos de venta y distribución,2023,-9927.82
NUEVA EPS.xlsx,Gastos de venta y distribución,2022,-14184.01
NUEVA EPS.xlsx,Gastos de venta y distribución,2021,-12149.4
NUEVA EPS.xlsx,Gastos de venta y distribución,2020,-8163.2
NUEVA EPS.xlsx,Gastos de venta y distribución,2019,-8627.95
NUEVA EPS.xlsx,Gastos administrativos,2024,0.0
NUEVA EPS.xlsx,Gastos administrativos,2023,-175692.89
NUEVA EPS.xlsx,Gastos administrativos,2022,-145926.41
NUEVA EPS.xlsx,Gastos administrativos,2021,-142915.23
NUEVA EPS.xlsx,Gastos administrativos,2020,-120798.05
NUEVA EPS.xlsx,Gastos administrativos,2019,-123412.81
NUEVA EPS.xlsx,Gastos por beneficios de los empleado,2023,-302184.61
NUEVA EPS.xlsx,Gastos por beneficios de los empleado,2022,-252734.62
NUEVA EPS.xlsx,Gastos por beneficios de los empleado,2021,-201643.91
NUEVA EPS.xlsx,Gastos por beneficios de los empleado,2020,-179986.82
NUEVA EPS.xlsx,Gastos por beneficios de los empleado,2019,-168544.15
NUEVA EPS.xlsx,Costos de transporte,2023,-5848.54
NUEVA EPS.xlsx,Costos de transporte,2022,-7007.48
NUEVA EPS.xlsx,Costos de transporte,2021,-2451.06
NUEVA EPS.xlsx,Costos de transporte,2020,-1576.74
NUEVA EPS.xlsx,Costos de transporte,2019,-3544.96
NUEVA EPS.xlsx,Impuesto y contribuciones,2023,-826.53
NUEVA EPS.xlsx,Impuesto y contribuciones,2022,-656.92
NUEVA EPS.xlsx,Impuesto y contribuciones,2021,-497.71
NUEVA EPS.xlsx,Impuesto y contribuciones,2020,-278.32
NUEVA EPS.xlsx,Impuesto y contribuciones,2019,-161.05
NUEVA EPS.xlsx,Otros costos por naturaleza,2024,-22746411.32
NUEVA EPS.xlsx,Otros costos por naturaleza,2023,-19933923.84
NUEVA EPS.xlsx,Otros costos por naturaleza,2022,-14141078.89
NUEVA EPS.xlsx,Otros costos por naturaleza,2021,-11743678.68
NUEVA EPS.xlsx,Otros costos por naturaleza,2020,-9482951.73
NUEVA EPS.xlsx,Otros costos por naturaleza,2019,-7526884.7
NUEVA EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2024,0.0
NUEVA EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2023,-129102.17
NUEVA EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2022,-136928.17
NUEVA EPS.xlsx,"Gastos de depreciación, amortización y deterioro",2021,-129977.82
